date,sender,raw,views,channel,cleaned
2023-12-06 06:29:20+00:00,-1001373889281,"መነሻዬ ታብሌት ጥቅል

በቴክኖሎጂ የካበተ ሁሉን በአንድ ያካተተ

👉ወላጆች የልጆቻቸውን የታብሌት አጠቃቀም መቆጣጠር የሚያስችላቸው ሶፍትዌር ከነአጠቃቀም መመሪያ ጋር ያለው 
👉 ዘመንኛው አንድሮይድ 12 ሲስተምን የሚጠቀም
👉10.1 ኢንች ስፋት ያለው ጠንካራ ስክሪን
👉64GB ROM  እና  4GB  RAM የሆነ
👉6000mah ፈጣን ቻርጀር እና ምርጥ ኤርፎንን አካቶ የያዘ

👉72 የመለማመጃና የጨዋታ ካርዶችን እና 2 መፃፊያዎችን ያካተተ
👉 በሁለቱም በኩል መፃፍ የሚያስችል የፅሁፍ መለማመጃ ቦርድ እና 5 መፃፊያ ቀለሞች ያለው 
👉 2 የመጫወቻ ጆይስቲኮች ያለው
👉አስደናቂ የምስል ጥራትና ኩልል ያለ ድምፅ ያለው
👉ውብና ጠንካራ ሽፋን ስላለው ለአይን ማራኪ ደህንነቱም አስተማማኝ
👉ሽፋኑን ከፈለጉ የሚያወጡት
👉ልጆች ከቦታ ቦታ ሲያንቀሳቅሱት እንዲመች ማንጠልጠያ ያለው


   አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ

ይደውሉ 0989939393 ወይም 0930323334
Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#Tablet #Meneshaye_Tablet #kids_tablet #uniqe_tablet #latest_version_kids_tablet #iwawa #portableblender aternal_control  #kids_store #shewit #educationaltoys #meneshaye #meneshayestore",17502.0,@meneshayeofficial,"መነሻዬ ታብሌት ጥቅል

በቴክኖሎጂ የካበተ ሁሉን በአንድ ያካተተ

ወላጆች የልጆቻቸውን የታብሌት አጠቃቀም መቆጣጠር የሚያስችላቸው ሶፍትዌር ከነአጠቃቀም መመሪያ ጋር ያለው 
 ዘመንኛው አንድሮይድ  ሲስተምን የሚጠቀም
 ኢንች ስፋት ያለው ጠንካራ ስክሪን
   እና     የሆነ
 ፈጣን ቻርጀር እና ምርጥ ኤርፎንን አካቶ የያዘ

 የመለማመጃና የጨዋታ ካርዶችን እና  መፃፊያዎችን ያካተተ
 በሁለቱም በኩል መፃፍ የሚያስችል የፅሁፍ መለማመጃ ቦርድ እና  መፃፊያ ቀለሞች ያለው 
  የመጫወቻ ጆይስቲኮች ያለው
አስደናቂ የምስል ጥራትና ኩልል ያለ ድምፅ ያለው
ውብና ጠንካራ ሽፋን ስላለው ለአይን ማራኪ ደህንነቱም አስተማማኝ
ሽፋኑን ከፈለጉ የሚያወጡት
ልጆች ከቦታ ቦታ ሲያንቀሳቅሱት እንዲመች ማንጠልጠያ ያለው


   አድራሻ ፦
 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
  ፒያሳ ካንትሪ ታወር ኛ ፎቅ፤
  ጀሞ ደሊና ህንፃ ምድር ላይ
ከኦልማርት ጎን
  ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ኛ ፎቅ

ይደውሉ  ወይም"
2023-11-29 10:05:55+00:00,-1001373889281,"ሀኪም ለመሆን ለሚመኙ ልጆችዎ
የሚሆኑ ተገጣጣሚ 
4D Human Anatomy 
ትምህርታዊ መጫወቻዎች 
በተለያዮ አማራጭ
የሚሸምቱበት ምርጡ ስፍራ!!


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#creativity #imagination #concentration #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",5218.0,@meneshayeofficial,"ሀኪም ለመሆን ለሚመኙ ልጆችዎ
የሚሆኑ ተገጣጣሚ 
   
ትምህርታዊ መጫወቻዎች 
በተለያዮ አማራጭ
የሚሸምቱበት ምርጡ ስፍራ


አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም"
2023-11-28 10:26:47+00:00,-1001373889281,በድሮ ገላግሌ ታብሌት እና በአዲሱ መነሻዬ ታብሌት መሀከል ያለው  ልዩነት,4872.0,@meneshayeofficial,በድሮ ገላግሌ ታብሌት እና በአዲሱ መነሻዬ ታብሌት መሀከል ያለው  ልዩነት
2023-11-27 08:00:19+00:00,-1001373889281,"Ferrari 

ፌራሪ መኪና 

👉በሰአት 5ኪ.ሜ የሚሄድ
ወላጆች በሪሞት ኮንትሮልም ጭምር መቆጣጠር የሚችሉት
👉ምቹና ከሌዘር የተሰራ ወንበር ያለው
አውቶማቲክ የመኪና ሲስተምን የሚጠቀም
👉12 ቮልት ባትሪን የሚጠቀሙ
👉በBMW እና በፌራሪ ካምፓኒዎች እውቅና የተሰጣቸው



አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial 

#ferrari #cars #remotecontrol #Automatic #Daycare #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",4876.0,@meneshayeofficial,"ፌራሪ መኪና 

በሰአት ኪሜ የሚሄድ
ወላጆች በሪሞት ኮንትሮልም ጭምር መቆጣጠር የሚችሉት
ምቹና ከሌዘር የተሰራ ወንበር ያለው
አውቶማቲክ የመኪና ሲስተምን የሚጠቀም
 ቮልት ባትሪን የሚጠቀሙ
በ እና በፌራሪ ካምፓኒዎች እውቅና የተሰጣቸው



አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
   

      ልጆች"
2023-11-23 09:02:36+00:00,-1001373889281,"የ Architectural Engineering ፅንሰ ሀሳብ በቀላሉ የሚተጣጠፋ ና የሚሰካኩ ትምህርታዊ መጫወቻዎች 

👉የልጆችን የፈጠራ አቅም የሚያጎለብቱ


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial


#Architecturalengineering #engineering
#brand #ልጆች #ድንቅልጆች #babytoy #addisabeba #ethiopia #tiktokers #toy #kidstore  #store #educationaltoys #meneshaye
#meneshayestore",4728.0,@meneshayeofficial,"የ   ፅንሰ ሀሳብ በቀላሉ የሚተጣጠፋ ና የሚሰካኩ ትምህርታዊ መጫወቻዎች 

የልጆችን የፈጠራ አቅም የሚያጎለብቱ


አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
  


 
 ልጆች ድንቅልጆች"
2023-11-22 09:17:44+00:00,-1001373889281,"ያለጥርጥር ልጆች የሚወዷቸው ምንም አይነት ባትሪም ሆነ ቻርጅ የማይፈልጉ ማኗል መኪኖች!

👉በተለያዩ አማራጮች የሚያገኙበት
         ምርጥ ስፍራ

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

#manualcar #BMW #ferrari  #car #quality #ልጆች #ድንቅልጆች #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",4445.0,@meneshayeofficial,"ያለጥርጥር ልጆች የሚወዷቸው ምንም አይነት ባትሪም ሆነ ቻርጅ የማይፈልጉ ማኗል መኪኖች

በተለያዩ አማራጮች የሚያገኙበት
         ምርጥ ስፍራ

አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

      ልጆች ድንቅልጆች"
2023-11-18 09:12:39+00:00,-1001373889281,,4907.0,@meneshayeofficial,
2023-11-18 09:12:39+00:00,-1001373889281,,6162.0,@meneshayeofficial,
2023-11-18 09:12:39+00:00,-1001373889281,,5416.0,@meneshayeofficial,
2023-11-18 09:12:39+00:00,-1001373889281,"ከጥናት በኃላ ላለ ጨዋታ
በመነሻዬ ጌሞች ፈታ!!

    #መነሻዬ_ታብሌት_ከገላግሌ

የአዲሱ ትውልድ አዲስ የእውቀት መንገድ


   አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ
5 . አዳማ          (0938093936)
6. ሐዋሳ           (0930278917)
7. ጅማ             (0985270795)
8. ደሴ               (0919191950)

ይደውሉ 0989939393 ወይም 0930323334
Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial


#Tablet #Meneshaye_Tablet #kids_tablet #uniqe_tablet #latest_version_kids_tablet #iwawa #maternal_control  #kids_store #shewit #educationaltoys #meneshaye #meneshayestore",4548.0,@meneshayeofficial,"ከጥናት በኃላ ላለ ጨዋታ
በመነሻዬ ጌሞች ፈታ

    መነሻዬታብሌትከገላግሌ

የአዲሱ ትውልድ አዲስ የእውቀት መንገድ


   አድራሻ ፦
 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
  ፒያሳ ካንትሪ ታወር ኛ ፎቅ፤
  ጀሞ ደሊና ህንፃ ምድር ላይ
ከኦልማርት ጎን
  ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ኛ ፎቅ
  አዳማ          
 ሐዋሳ           
 ጅማ             
 ደሴ               

ይደውሉ  ወይም"
2023-11-14 09:01:21+00:00,-1001373889281,"አንዴ በገዙት
ልጆችዎ ብዙ ዓይነት ሞዴል የሚሰማሩባቸው 
የሚገጣጠሙ 
ትምህርታዊ መጫዎቻዎች

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#multimodel #buildingblock #toy #kidstore  #store #deycare #educationaltoys #meneshaye
#meneshayestore",5295.0,@meneshayeofficial,"አንዴ በገዙት
ልጆችዎ ብዙ ዓይነት ሞዴል የሚሰማሩባቸው 
የሚገጣጠሙ 
ትምህርታዊ መጫዎቻዎች

አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም"
2023-11-14 08:56:43+00:00,-1001373889281,,,@meneshayeofficial,
2023-11-11 07:33:20+00:00,-1001373889281,"የልጄ ጥቅል

#ለትንንሽ_ልጆችዎ_የሚያስፈልጎትን_በአንድ_ላይ_የያዘ

👉 ከሲልከን የተሰራ የድድ ማከኪያ በተለያዩ አማራጮች
👉የበቀላሉ የሚፀዳና የማይመነችክ መሀረብ
👉የጡጦና የፔርሙዝ ማጠቢያ ብሩሽ
👉የልጅዎን ደህንነት የሚጠብቅ ሻወር ኬፕ


እነዚህን ሁሉ በአንድ በ 1450 ብር ብቻ ከገላግሌ

📞️ 0989939393 📞 0911259661 
ይደውሉ ያሉበት እናደርሳለን

Telegram > https://t.me/GELAGLEOFFICIAL
Facebook > https://www.facebook.com/Gelagle
Tiktok > http://tiktok.com/@gelagle_

    አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ
5 . አዳማ         (0938093936)
6. ሐዋሳ          (0930278917)
7. ጅማ            (0985270795)
8. ደሴ             (0919191950)
9. ባህርዳር      (0913605898)
10. ድሬዳዋ     (0930313256)
11. ጎንደር       (0970499856)
12. ቢሾፍቱ     (0989758989)
13.መቐለ        (0941054242)
14.ሀረር            (0915745602)

👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን

#መሀረብ  #የድድማከኪያ #ጡጦ_ማጠቢያ
#የልጆች_ጥቅል #ድንቅ_ልጆች #ገላግሌ #መነሻዬ",5714.0,@meneshayeofficial,"የልጄ ጥቅል

ለትንንሽልጆችዎየሚያስፈልጎትንበአንድላይየያዘ

 ከሲልከን የተሰራ የድድ ማከኪያ በተለያዩ አማራጮች
የበቀላሉ የሚፀዳና የማይመነችክ መሀረብ
የጡጦና የፔርሙዝ ማጠቢያ ብሩሽ
የልጅዎን ደህንነት የሚጠብቅ ሻወር ኬፕ


እነዚህን ሁሉ በአንድ በ  ብር ብቻ ከገላግሌ

    
ይደውሉ ያሉበት እናደርሳለን

  
  
  

    አድራሻ ፦
 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
  ፒያሳ ካንትሪ ታወር ኛ ፎቅ፤
  ጀሞ ደሊና ህንፃ ምድር ላይ
ከኦልማርት ጎን
  ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ኛ ፎቅ
  አዳማ         
 ሐዋሳ          
 ጅማ            
 ደሴ             
 ባህርዳር      
 ድሬዳዋ     
 ጎንደር       
 ቢሾፍቱ     
መቐለ        
ሀረር            

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን

መሀረብ  የድድማከኪያ ጡጦማጠቢያ
የልጆችጥቅል ድንቅልጆች ገላግሌ መነሻዬ"
2023-11-08 08:12:18+00:00,-1001373889281,"RC Building Block

ተገጣጥመው በሪሞት ኮንትሮል 
የሚንቀሳቀሱ መኪኖች

👉ልጆች በራሳቸው እጆች ገጣጥመው የሚሰሯቸው BMW ፣ ፌራሪና ቡጋቲን የመሠሉ ቅንጡ መኪናዎች
👉ሪሞታቸው በዥም ርቀት ውስጥ መስራት የሚችል ልጆች የተለያዩ የመኪና ክፍሎችን የሚያውቁበት
👉እያንዳንዱን አሰራር የሚያሳይ 
ማኗል ያላቸው
👉ለልጆችዎ ምርጥ ስጦታ መሆን የሚችሉ
👉በራስ መተማመንን የሚያዳብሩ
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዱ

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial 

#ferrari #BMW #buildingblock #remotecontrol #gift #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",4694.0,@meneshayeofficial,"ተገጣጥመው በሪሞት ኮንትሮል 
የሚንቀሳቀሱ መኪኖች

ልጆች በራሳቸው እጆች ገጣጥመው የሚሰሯቸው  ፣ ፌራሪና ቡጋቲን የመሠሉ ቅንጡ መኪናዎች
ሪሞታቸው በዥም ርቀት ውስጥ መስራት የሚችል ልጆች የተለያዩ የመኪና ክፍሎችን የሚያውቁበት
እያንዳንዱን አሰራር የሚያሳይ 
ማኗል ያላቸው
ለልጆችዎ ምርጥ ስጦታ መሆን የሚችሉ
በራስ መተማመንን የሚያዳብሩ
ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዱ

አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
   

      ልጆች"
2023-11-06 07:28:57+00:00,-1001373889281,,4173.0,@meneshayeofficial,
2023-11-06 07:28:56+00:00,-1001373889281,,4665.0,@meneshayeofficial,
2023-11-06 07:28:56+00:00,-1001373889281,,4407.0,@meneshayeofficial,
2023-11-06 07:28:56+00:00,-1001373889281,"በጉጉት እንደተጠበቀ ...
ብዙ ሆኖ በላቀ ጥራት ደረሰ

    #መነሻዬ_ታብሌት_ከገላግሌ

የአዲሱ ትውልድ አዲስ የእውቀት መንገድ


   አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ
5 . አዳማ          (0938093936)
6. ሐዋሳ           (0930278917)
7. ጅማ             (0985270795)
8. ደሴ               (0919191950)

ይደውሉ 0989939393 ወይም 0930323334
Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial


#Tablet #Meneshaye_Tablet #kids_tablet #uniqe_tablet #latest_version_kids_tablet #iwawa #maternal_control  #kids_store #shewit #educationaltoys #meneshaye #meneshayestore",4007.0,@meneshayeofficial,"በጉጉት እንደተጠበቀ 
ብዙ ሆኖ በላቀ ጥራት ደረሰ

    መነሻዬታብሌትከገላግሌ

የአዲሱ ትውልድ አዲስ የእውቀት መንገድ


   አድራሻ ፦
 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
  ፒያሳ ካንትሪ ታወር ኛ ፎቅ፤
  ጀሞ ደሊና ህንፃ ምድር ላይ
ከኦልማርት ጎን
  ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ኛ ፎቅ
  አዳማ          
 ሐዋሳ           
 ጅማ             
 ደሴ               

ይደውሉ  ወይም"
2023-11-01 08:38:25+00:00,-1001373889281,"ውብ በሪሞት  ኮንትሮል የሚሠሩ መኪኖች ከመነሻዬ 

👉ቻርጅ የሚደረጉ እና በተለያየ አማራጭ የቀረበ

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#remotecontrol  #cars #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",5297.0,@meneshayeofficial,"ውብ በሪሞት  ኮንትሮል የሚሠሩ መኪኖች ከመነሻዬ 

ቻርጅ የሚደረጉ እና በተለያየ አማራጭ የቀረበ

አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
  

    ልጆች"
2023-10-31 09:00:43+00:00,-1001373889281,"manual car

በተለያየ አይነት አማራጭ ለልጆችዎ የቀረቡ ማኗል ተሽከርካሪዎች ከመነሻዬ!

👉ልጆች በእግራቸው እንቅስቃሴን 
እንዲያደርጉ የሚያግዙ
👉በ #BMW ፣ #በፌራሪና #በፖርሽ ካምፓኒዎች እውቅና የተሰጣቸው
👉ምንም አይነት ባትሪና ኤሌክትሪክ የማይፈልጉ
👉የልጆችን የአካል ጥንካሬ የሚያዳብሩ
👉በጥራት የተመረቱና ለረዥም ጊዜ የሚያገለግሉ


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial 

#manualcar #BMW #ferrari # car #Daycare #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",4957.0,@meneshayeofficial,"በተለያየ አይነት አማራጭ ለልጆችዎ የቀረቡ ማኗል ተሽከርካሪዎች ከመነሻዬ

ልጆች በእግራቸው እንቅስቃሴን 
እንዲያደርጉ የሚያግዙ
በ  ፣ በፌራሪና በፖርሽ ካምፓኒዎች እውቅና የተሰጣቸው
ምንም አይነት ባትሪና ኤሌክትሪክ የማይፈልጉ
የልጆችን የአካል ጥንካሬ የሚያዳብሩ
በጥራት የተመረቱና ለረዥም ጊዜ የሚያገለግሉ


አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
   

       ልጆች"
2023-10-31 07:26:54+00:00,-1001373889281,"የልጄ ጥቅል

#ለትንንሽ_ልጆችዎ_የሚያስፈልጎትን_በአንድ_ላይ_የያዘ

👉 ከሲልከን የተሰራ የድድ ማከኪያ በተለያዩ አማራጮች
👉የበቀላሉ የሚፀዳና የማይመነችክ መሀረብ
👉የጡጦና የፔርሙዝ ማጠቢያ ብሩሽ
👉የልጅዎን ደህንነት የሚጠብቅ ሻወር ኬፕ


እነዚህን ሁሉ በአንድ በ 1450 ብር ብቻ ከገላግሌ

📞️ 0989939393 📞 0911259661 
ይደውሉ ያሉበት እናደርሳለን

Telegram > https://t.me/GELAGLEOFFICIAL
Facebook > https://www.facebook.com/Gelagle
Tiktok > http://tiktok.com/@gelagle_

    አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ
5 . አዳማ         (0938093936)
6. ሐዋሳ          (0930278917)
7. ጅማ            (0985270795)
8. ደሴ             (0919191950)
9. ባህርዳር      (0913605898)
10. ድሬዳዋ     (0930313256)
11. ጎንደር       (0970499856)
12. ቢሾፍቱ     (0989758989)
13.መቐለ        (0941054242)
14.ሀረር            (0915745602)

👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን

#መሀረብ  #የድድማከኪያ #ጡጦ_ማጠቢያ
#የልጆች_ጥቅል #ድንቅ_ልጆች #ገላግሌ #መነሻዬ",4037.0,@meneshayeofficial,"የልጄ ጥቅል

ለትንንሽልጆችዎየሚያስፈልጎትንበአንድላይየያዘ

 ከሲልከን የተሰራ የድድ ማከኪያ በተለያዩ አማራጮች
የበቀላሉ የሚፀዳና የማይመነችክ መሀረብ
የጡጦና የፔርሙዝ ማጠቢያ ብሩሽ
የልጅዎን ደህንነት የሚጠብቅ ሻወር ኬፕ


እነዚህን ሁሉ በአንድ በ  ብር ብቻ ከገላግሌ

    
ይደውሉ ያሉበት እናደርሳለን

  
  
  

    አድራሻ ፦
 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
  ፒያሳ ካንትሪ ታወር ኛ ፎቅ፤
  ጀሞ ደሊና ህንፃ ምድር ላይ
ከኦልማርት ጎን
  ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ኛ ፎቅ
  አዳማ         
 ሐዋሳ          
 ጅማ            
 ደሴ             
 ባህርዳር      
 ድሬዳዋ     
 ጎንደር       
 ቢሾፍቱ     
መቐለ        
ሀረር            

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን

መሀረብ  የድድማከኪያ ጡጦማጠቢያ
የልጆችጥቅል ድንቅልጆች ገላግሌ መነሻዬ"
2023-10-30 09:07:06+00:00,-1001373889281,"ልጆችዎ እንደልባቸው እንዲፅፋና እንዲስሉ
የሚረዱ አስደናቂ እቃዎች ከመነሻዬ

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#brand #ልጆች #ድንቅልጆች #babytoy #addisabeba #ethiopia #tiktokers #toy #kidstore  #store #educationaltoys #meneshaye
#meneshayestore",3964.0,@meneshayeofficial,"ልጆችዎ እንደልባቸው እንዲፅፋና እንዲስሉ
የሚረዱ አስደናቂ እቃዎች ከመነሻዬ

አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም 

  
  
  

 ልጆች ድንቅልጆች"
2023-10-27 08:54:50+00:00,-1001373889281,"ልጆችዎ የፈጠራ አቅማቸውን እንዲያጎለብቱ 
የሚረዳቸው ትምህርታዊ መጫወቻዎች በተለያየ አማራጭ የሚያገኙበት ምርጥ ስፍራ


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#creativity #imagination #concentration #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",4295.0,@meneshayeofficial,"ልጆችዎ የፈጠራ አቅማቸውን እንዲያጎለብቱ 
የሚረዳቸው ትምህርታዊ መጫወቻዎች በተለያየ አማራጭ የሚያገኙበት ምርጥ ስፍራ


አድራሻ፦
ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ

ይደውሉ  ወይም"
